Campaign,Start,End,Reach
Progress Michigan,2018-05-31,2018-08-28,807296
Progress Michigan,2018-05-31,2018-08-29,808576
Progress Michigan,2018-05-31,2018-08-30,810113
Progress Michigan,2018-08-03,2018-08-16,619647
Progress Michigan,2018-08-03,2018-08-17,621184
Progress Michigan,2018-08-03,2018-08-18,670079
Progress Michigan,2018-08-03,2018-08-19,720893
Progress Michigan,2018-08-03,2018-08-20,749183
Progress Michigan,2018-08-03,2018-08-21,770431
Progress Michigan,2018-08-03,2018-08-22,791937
Progress Michigan,2018-08-03,2018-08-23,796801
Progress Michigan,2018-08-03,2018-08-24,798593
Progress Michigan,2018-08-03,2018-08-25,800897
Progress Michigan,2018-08-03,2018-08-26,803329
Progress Michigan,2018-08-03,2018-08-27,805249
Progress Michigan,2018-08-03,2018-08-28,807296
Progress Michigan,2018-08-03,2018-08-29,808576
Progress Michigan,2018-08-03,2018-08-30,810113
Progress Michigan,2018-08-04,2018-08-16,619647
Progress Michigan,2018-08-04,2018-08-17,621184
Progress Michigan,2018-08-04,2018-08-18,670079
Progress Michigan,2018-08-04,2018-08-19,720893
Progress Michigan,2018-08-04,2018-08-20,749183
Progress Michigan,2018-08-04,2018-08-21,770431
Progress Michigan,2018-08-04,2018-08-22,791937
Progress Michigan,2018-08-04,2018-08-23,796801
Progress Michigan,2018-08-04,2018-08-24,798593
Progress Michigan,2018-08-04,2018-08-25,800897
Progress Michigan,2018-08-04,2018-08-26,803329
Progress Michigan,2018-08-04,2018-08-27,805249
Progress Michigan,2018-08-04,2018-08-28,807296
Progress Michigan,2018-08-04,2018-08-29,808576
Progress Michigan,2018-08-04,2018-08-30,810113
Progress Michigan,2018-08-05,2018-08-16,619647
Progress Michigan,2018-08-05,2018-08-17,621184
Progress Michigan,2018-08-05,2018-08-18,670079
Progress Michigan,2018-08-05,2018-08-19,720893
Progress Michigan,2018-08-05,2018-08-20,749183
Progress Michigan,2018-08-05,2018-08-21,770431
Progress Michigan,2018-08-05,2018-08-22,791937
Progress Michigan,2018-08-05,2018-08-23,796801
Progress Michigan,2018-08-05,2018-08-24,798593
Progress Michigan,2018-08-05,2018-08-25,800897
Progress Michigan,2018-08-05,2018-08-26,803329
Progress Michigan,2018-08-05,2018-08-27,805249
Progress Michigan,2018-08-05,2018-08-28,807296
Progress Michigan,2018-08-05,2018-08-29,808576
Progress Michigan,2018-08-05,2018-08-30,810113
Progress Michigan,2018-08-06,2018-08-16,619647
Progress Michigan,2018-08-06,2018-08-17,621184
Progress Michigan,2018-08-06,2018-08-18,670079
Progress Michigan,2018-08-06,2018-08-19,720893
Progress Michigan,2018-08-06,2018-08-20,749183
Progress Michigan,2018-08-06,2018-08-21,770431
Progress Michigan,2018-08-06,2018-08-22,791937
Progress Michigan,2018-08-06,2018-08-23,796801
Progress Michigan,2018-08-06,2018-08-24,798593
Progress Michigan,2018-08-06,2018-08-25,800897
Progress Michigan,2018-08-06,2018-08-26,803329
Progress Michigan,2018-08-06,2018-08-27,805249
Progress Michigan,2018-08-06,2018-08-28,807296
Progress Michigan,2018-08-06,2018-08-29,808576
Progress Michigan,2018-08-06,2018-08-30,810113
Progress Michigan,2018-08-07,2018-08-08,162368
Progress Michigan,2018-08-07,2018-08-09,424577
Progress Michigan,2018-08-07,2018-08-10,541569
Progress Michigan,2018-08-07,2018-08-11,565932
Progress Michigan,2018-08-07,2018-08-16,619647
Progress Michigan,2018-08-07,2018-08-17,621184
Progress Michigan,2018-08-07,2018-08-18,670079
Progress Michigan,2018-08-07,2018-08-19,720893
Progress Michigan,2018-08-07,2018-08-20,749183
Progress Michigan,2018-08-07,2018-08-21,770431
Progress Michigan,2018-08-07,2018-08-22,791937
Progress Michigan,2018-08-07,2018-08-23,796801
Progress Michigan,2018-08-07,2018-08-24,798593
Progress Michigan,2018-08-07,2018-08-25,800897
Progress Michigan,2018-08-07,2018-08-26,803329
Progress Michigan,2018-08-07,2018-08-27,805249
Progress Michigan,2018-08-07,2018-08-28,807296
Progress Michigan,2018-08-07,2018-08-29,808576
Progress Michigan,2018-08-07,2018-08-30,810113
Progress Michigan,2018-08-08,2018-08-08,162368
Progress Michigan,2018-08-08,2018-08-09,424577
Progress Michigan,2018-08-08,2018-08-10,541569
Progress Michigan,2018-08-08,2018-08-11,565932
Progress Michigan,2018-08-08,2018-08-16,619647
Progress Michigan,2018-08-08,2018-08-17,621184
Progress Michigan,2018-08-08,2018-08-18,670079
Progress Michigan,2018-08-08,2018-08-19,720893
Progress Michigan,2018-08-08,2018-08-20,749183
Progress Michigan,2018-08-08,2018-08-21,770431
Progress Michigan,2018-08-08,2018-08-22,791937
Progress Michigan,2018-08-08,2018-08-23,796801
Progress Michigan,2018-08-08,2018-08-24,798593
Progress Michigan,2018-08-08,2018-08-25,800897
Progress Michigan,2018-08-08,2018-08-26,803329
Progress Michigan,2018-08-08,2018-08-27,805249
Progress Michigan,2018-08-08,2018-08-28,807296
Progress Michigan,2018-08-08,2018-08-29,808576
Progress Michigan,2018-08-08,2018-08-30,810113
Progress Michigan,2018-08-09,2018-08-09,367617
Progress Michigan,2018-08-09,2018-08-10,534401
Progress Michigan,2018-08-09,2018-08-11,560430
Progress Michigan,2018-08-09,2018-08-16,617855
Progress Michigan,2018-08-09,2018-08-17,619392
Progress Michigan,2018-08-09,2018-08-18,668543
Progress Michigan,2018-08-09,2018-08-19,719484
Progress Michigan,2018-08-09,2018-08-20,747903
Progress Michigan,2018-08-09,2018-08-21,769279
Progress Michigan,2018-08-09,2018-08-22,790913
Progress Michigan,2018-08-09,2018-08-23,795905
Progress Michigan,2018-08-09,2018-08-24,797697
Progress Michigan,2018-08-09,2018-08-25,800257
Progress Michigan,2018-08-09,2018-08-26,802689
Progress Michigan,2018-08-09,2018-08-27,804609
Progress Michigan,2018-08-09,2018-08-28,806656
Progress Michigan,2018-08-09,2018-08-29,807936
Progress Michigan,2018-08-09,2018-08-30,809473
Progress Michigan,2018-08-10,2018-08-10,366208
Progress Michigan,2018-08-10,2018-08-11,432273
Progress Michigan,2018-08-10,2018-08-16,574207
Progress Michigan,2018-08-10,2018-08-17,577280
Progress Michigan,2018-08-10,2018-08-18,631679
Progress Michigan,2018-08-10,2018-08-19,687612
Progress Michigan,2018-08-10,2018-08-20,719486
Progress Michigan,2018-08-10,2018-08-21,742783
Progress Michigan,2018-08-10,2018-08-22,766465
Progress Michigan,2018-08-10,2018-08-23,771841
Progress Michigan,2018-08-10,2018-08-24,774401
Progress Michigan,2018-08-10,2018-08-25,777345
Progress Michigan,2018-08-10,2018-08-26,780289
Progress Michigan,2018-08-10,2018-08-27,782977
Progress Michigan,2018-08-10,2018-08-28,786176
Progress Michigan,2018-08-10,2018-08-29,788096
Progress Michigan,2018-08-10,2018-08-30,790529
Progress Michigan,2018-08-11,2018-08-11,211776
Progress Michigan,2018-08-11,2018-08-12,299003
Progress Michigan,2018-08-11,2018-08-13,351486
Progress Michigan,2018-08-11,2018-08-16,484095
Progress Michigan,2018-08-11,2018-08-17,489600
Progress Michigan,2018-08-11,2018-08-18,555647
Progress Michigan,2018-08-11,2018-08-19,622588
Progress Michigan,2018-08-11,2018-08-20,664062
Progress Michigan,2018-08-11,2018-08-21,691583
Progress Michigan,2018-08-11,2018-08-22,718849
Progress Michigan,2018-08-11,2018-08-23,725761
Progress Michigan,2018-08-11,2018-08-24,729601
Progress Michigan,2018-08-11,2018-08-25,733569
Progress Michigan,2018-08-11,2018-08-26,737153
Progress Michigan,2018-08-11,2018-08-27,740865
Progress Michigan,2018-08-11,2018-08-28,745088
Progress Michigan,2018-08-11,2018-08-29,748800
Progress Michigan,2018-08-11,2018-08-30,753025
Progress Michigan,2018-08-12,2018-08-12,167328
Progress Michigan,2018-08-12,2018-08-13,368637
Progress Michigan,2018-08-12,2018-08-14,401842
Progress Michigan,2018-08-12,2018-08-16,426687
Progress Michigan,2018-08-12,2018-08-17,433728
Progress Michigan,2018-08-12,2018-08-18,501759
Progress Michigan,2018-08-12,2018-08-19,575740
Progress Michigan,2018-08-12,2018-08-20,621950
Progress Michigan,2018-08-12,2018-08-21,652927
Progress Michigan,2018-08-12,2018-08-22,681985
Progress Michigan,2018-08-12,2018-08-23,690305
Progress Michigan,2018-08-12,2018-08-24,694913
Progress Michigan,2018-08-12,2018-08-25,699649
Progress Michigan,2018-08-12,2018-08-26,704129
Progress Michigan,2018-08-12,2018-08-27,708865
Progress Michigan,2018-08-12,2018-08-28,713472
Progress Michigan,2018-08-12,2018-08-29,717696
Progress Michigan,2018-08-12,2018-08-30,723073
Progress Michigan,2018-08-13,2018-08-13,304957
Progress Michigan,2018-08-13,2018-08-14,357437
Progress Michigan,2018-08-13,2018-08-16,386943
Progress Michigan,2018-08-13,2018-08-17,394624
Progress Michigan,2018-08-13,2018-08-18,467455
Progress Michigan,2018-08-13,2018-08-19,546684
Progress Michigan,2018-08-13,2018-08-20,596606
Progress Michigan,2018-08-13,2018-08-21,629887
Progress Michigan,2018-08-13,2018-08-22,660481
Progress Michigan,2018-08-13,2018-08-23,669697
Progress Michigan,2018-08-13,2018-08-24,674433
Progress Michigan,2018-08-13,2018-08-25,679681
Progress Michigan,2018-08-13,2018-08-26,684161
Progress Michigan,2018-08-13,2018-08-27,689025
Progress Michigan,2018-08-13,2018-08-28,693888
Progress Michigan,2018-08-13,2018-08-29,698368
Progress Michigan,2018-08-13,2018-08-30,704257
Progress Michigan,2018-08-14,2018-08-14,224254
Progress Michigan,2018-08-14,2018-08-15,251673
Progress Michigan,2018-08-14,2018-08-16,306174
Progress Michigan,2018-08-14,2018-08-17,321344
Progress Michigan,2018-08-14,2018-08-18,403326
Progress Michigan,2018-08-14,2018-08-19,502651
Progress Michigan,2018-08-14,2018-08-20,561022
Progress Michigan,2018-08-14,2018-08-21,598655
Progress Michigan,2018-08-14,2018-08-22,631809
Progress Michigan,2018-08-14,2018-08-23,642305
Progress Michigan,2018-08-14,2018-08-24,647169
Progress Michigan,2018-08-14,2018-08-25,653185
Progress Michigan,2018-08-14,2018-08-26,658305
Progress Michigan,2018-08-14,2018-08-27,664321
Progress Michigan,2018-08-14,2018-08-28,669824
Progress Michigan,2018-08-14,2018-08-29,675328
Progress Michigan,2018-08-14,2018-08-30,681601
Progress Michigan,2018-08-15,2018-08-15,159005
Progress Michigan,2018-08-15,2018-08-16,219261
Progress Michigan,2018-08-15,2018-08-17,247680
Progress Michigan,2018-08-15,2018-08-18,342334
Progress Michigan,2018-08-15,2018-08-19,459258
Progress Michigan,2018-08-15,2018-08-20,527741
Progress Michigan,2018-08-15,2018-08-21,569598
Progress Michigan,2018-08-15,2018-08-22,606337
Progress Michigan,2018-08-15,2018-08-23,618369
Progress Michigan,2018-08-15,2018-08-24,624513
Progress Michigan,2018-08-15,2018-08-25,631680
Progress Michigan,2018-08-15,2018-08-26,637440
Progress Michigan,2018-08-15,2018-08-27,644096
Progress Michigan,2018-08-15,2018-08-28,650112
Progress Michigan,2018-08-15,2018-08-29,656512
Progress Michigan,2018-08-15,2018-08-30,663680
Progress Michigan,2018-08-16,2018-08-16,148860
Progress Michigan,2018-08-16,2018-08-17,196288
Progress Michigan,2018-08-16,2018-08-18,303869
Progress Michigan,2018-08-16,2018-08-19,434809
Progress Michigan,2018-08-16,2018-08-20,509693
Progress Michigan,2018-08-16,2018-08-21,555646
Progress Michigan,2018-08-16,2018-08-22,593537
Progress Michigan,2018-08-16,2018-08-23,606465
Progress Michigan,2018-08-16,2018-08-24,612609
Progress Michigan,2018-08-16,2018-08-25,620545
Progress Michigan,2018-08-16,2018-08-26,626560
Progress Michigan,2018-08-16,2018-08-27,634496
Progress Michigan,2018-08-16,2018-08-28,641024
Progress Michigan,2018-08-16,2018-08-29,647808
Progress Michigan,2018-08-16,2018-08-30,656000
Progress Michigan,2018-08-17,2018-08-17,124832
Progress Michigan,2018-08-17,2018-08-18,259453
Progress Michigan,2018-08-17,2018-08-19,412408
Progress Michigan,2018-08-17,2018-08-20,494205
Progress Michigan,2018-08-17,2018-08-21,543871
Progress Michigan,2018-08-17,2018-08-22,583425
Progress Michigan,2018-08-17,2018-08-23,596737
Progress Michigan,2018-08-17,2018-08-24,603393
Progress Michigan,2018-08-17,2018-08-25,612353
Progress Michigan,2018-08-17,2018-08-26,618753
Progress Michigan,2018-08-17,2018-08-27,627456
Progress Michigan,2018-08-17,2018-08-28,634496
Progress Michigan,2018-08-17,2018-08-29,641664
Progress Michigan,2018-08-17,2018-08-30,650241
Progress Michigan,2018-08-18,2018-08-18,190652
Progress Michigan,2018-08-18,2018-08-19,373559
Progress Michigan,2018-08-18,2018-08-20,472060
Progress Michigan,2018-08-18,2018-08-21,526591
Progress Michigan,2018-08-18,2018-08-22,569089
Progress Michigan,2018-08-18,2018-08-23,584193
Progress Michigan,2018-08-18,2018-08-24,592129
Progress Michigan,2018-08-18,2018-08-25,601857
Progress Michigan,2018-08-18,2018-08-26,609281
Progress Michigan,2018-08-18,2018-08-27,619392
Progress Michigan,2018-08-18,2018-08-28,627200
Progress Michigan,2018-08-18,2018-08-29,634880
Progress Michigan,2018-08-18,2018-08-30,643841
Progress Michigan,2018-08-19,2018-08-19,306229
Progress Michigan,2018-08-19,2018-08-20,440828
Progress Michigan,2018-08-19,2018-08-21,501502
Progress Michigan,2018-08-19,2018-08-22,547073
Progress Michigan,2018-08-19,2018-08-23,563841
Progress Michigan,2018-08-19,2018-08-24,571777
Progress Michigan,2018-08-19,2018-08-25,581889
Progress Michigan,2018-08-19,2018-08-26,589697
Progress Michigan,2018-08-19,2018-08-27,600321
Progress Michigan,2018-08-19,2018-08-28,608512
Progress Michigan,2018-08-19,2018-08-29,616448
Progress Michigan,2018-08-19,2018-08-30,625793
Progress Michigan,2018-08-20,2018-08-20,323321
Progress Michigan,2018-08-20,2018-08-21,431805
Progress Michigan,2018-08-20,2018-08-22,493313
Progress Michigan,2018-08-20,2018-08-23,515072
Progress Michigan,2018-08-20,2018-08-24,525440
Progress Michigan,2018-08-20,2018-08-25,536448
Progress Michigan,2018-08-20,2018-08-26,545536
Progress Michigan,2018-08-20,2018-08-27,558336
Progress Michigan,2018-08-20,2018-08-28,568320
Progress Michigan,2018-08-20,2018-08-29,577792
Progress Michigan,2018-08-20,2018-08-30,588800
Progress Michigan,2018-08-21,2018-08-21,317372
Progress Michigan,2018-08-21,2018-08-22,431169
Progress Michigan,2018-08-21,2018-08-23,462720
Progress Michigan,2018-08-21,2018-08-24,478080
Progress Michigan,2018-08-21,2018-08-25,492800
Progress Michigan,2018-08-21,2018-08-26,504320
Progress Michigan,2018-08-21,2018-08-27,519296
Progress Michigan,2018-08-21,2018-08-28,531456
Progress Michigan,2018-08-21,2018-08-29,543488
Progress Michigan,2018-08-21,2018-08-30,555776
Progress Michigan,2018-08-22,2018-08-22,319361
Progress Michigan,2018-08-22,2018-08-23,391936
Progress Michigan,2018-08-22,2018-08-24,415168
Progress Michigan,2018-08-22,2018-08-25,434624
Progress Michigan,2018-08-22,2018-08-26,451072
Progress Michigan,2018-08-22,2018-08-27,470400
Progress Michigan,2018-08-22,2018-08-28,486016
Progress Michigan,2018-08-22,2018-08-29,499968
Progress Michigan,2018-08-22,2018-08-30,514688
Progress Michigan,2018-08-23,2018-08-23,234175
Progress Michigan,2018-08-23,2018-08-24,291456
Progress Michigan,2018-08-23,2018-08-25,325504
Progress Michigan,2018-08-23,2018-08-26,350784
Progress Michigan,2018-08-23,2018-08-27,379200
Progress Michigan,2018-08-23,2018-08-28,402624
Progress Michigan,2018-08-23,2018-08-29,421696
Progress Michigan,2018-08-23,2018-08-30,442368
Progress Michigan,2018-08-24,2018-08-24,178656
Progress Michigan,2018-08-24,2018-08-25,248128
Progress Michigan,2018-08-24,2018-08-26,285888
Progress Michigan,2018-08-24,2018-08-27,324992
Progress Michigan,2018-08-24,2018-08-28,354752
Progress Michigan,2018-08-24,2018-08-29,377472
Progress Michigan,2018-08-24,2018-08-30,398144
Progress Michigan,2018-08-25,2018-08-25,184992
Progress Michigan,2018-08-25,2018-08-26,252416
Progress Michigan,2018-08-25,2018-08-27,304768
Progress Michigan,2018-08-25,2018-08-28,339712
Progress Michigan,2018-08-25,2018-08-29,365760
Progress Michigan,2018-08-25,2018-08-30,388608
Progress Michigan,2018-08-26,2018-08-26,181632
Progress Michigan,2018-08-26,2018-08-27,268800
Progress Michigan,2018-08-26,2018-08-28,314368
Progress Michigan,2018-08-26,2018-08-29,344640
Progress Michigan,2018-08-26,2018-08-30,371712
Progress Michigan,2018-08-27,2018-08-27,209920
Progress Michigan,2018-08-27,2018-08-28,278400
Progress Michigan,2018-08-27,2018-08-29,316416
Progress Michigan,2018-08-27,2018-08-30,347840
Progress Michigan,2018-08-28,2018-08-28,211903
Progress Michigan,2018-08-28,2018-08-29,284352
Progress Michigan,2018-08-28,2018-08-30,326592
Progress Michigan,2018-08-29,2018-08-29,220736
Progress Michigan,2018-08-29,2018-08-30,295489
Progress Michigan,2018-08-30,2018-08-30,223745
Total,2018-04-29,2018-04-29,102558
Total,2018-04-29,2018-04-30,197019
Total,2018-04-29,2018-05-01,270395
Total,2018-04-29,2018-05-02,333499
Total,2018-04-29,2018-05-03,388603
Total,2018-04-29,2018-05-04,444923
Total,2018-04-29,2018-05-05,1028347
Total,2018-04-29,2018-05-06,1863675
Total,2018-04-29,2018-05-07,2528251
Total,2018-04-29,2018-05-08,2981884
Total,2018-04-29,2018-05-09,3182078
Total,2018-04-29,2018-05-10,3375102
Total,2018-04-29,2018-05-11,3450878
Total,2018-04-29,2018-05-12,3450878
Total,2018-04-29,2018-05-13,3560959
Total,2018-04-29,2018-05-14,3665919
Total,2018-04-29,2018-05-15,3834879
Total,2018-04-29,2018-05-16,3999745
Total,2018-04-29,2018-05-17,4165675
Total,2018-04-29,2018-05-18,4219100
Total,2018-04-29,2018-05-19,4286583
Total,2018-04-29,2018-05-20,4332822
Total,2018-04-29,2018-05-21,4359483
Total,2018-04-29,2018-05-22,4379331
Total,2018-04-29,2018-05-23,4392839
Total,2018-04-29,2018-05-24,4416375
Total,2018-04-29,2018-05-25,4451268
Total,2018-04-29,2018-05-26,4474258
Total,2018-04-29,2018-05-27,4489262
Total,2018-04-29,2018-05-28,4495341
Total,2018-04-29,2018-05-29,4495341
Total,2018-04-29,2018-05-30,4500284
Total,2018-04-29,2018-05-31,4501247
Total,2018-04-29,2018-08-03,4503295
Total,2018-04-29,2018-08-04,4547317
Total,2018-04-29,2018-08-05,4577963
Total,2018-04-29,2018-08-06,4578960
Total,2018-04-29,2018-08-07,4579974
Total,2018-04-29,2018-08-08,4580968
Total,2018-04-29,2018-08-09,4593218
Total,2018-04-29,2018-08-10,4620855
Total,2018-04-29,2018-08-11,4629029
Total,2018-04-29,2018-08-12,4632080
Total,2018-04-29,2018-08-13,4644308
Total,2018-04-29,2018-08-14,4650410
Total,2018-04-29,2018-08-15,4652425
Total,2018-04-29,2018-08-16,4653417
Total,2018-04-29,2018-08-17,4653387
Total,2018-04-29,2018-08-18,4656428
Total,2018-04-29,2018-08-19,4666597
Total,2018-04-29,2018-08-20,4676741
Total,2018-04-29,2018-08-21,4686884
Total,2018-04-29,2018-08-22,4693958
Total,2018-04-29,2018-08-23,4693869
Total,2018-04-29,2018-08-24,4695845
Total,2018-04-29,2018-08-25,4698845
Total,2018-04-29,2018-08-26,4699796
Total,2018-04-29,2018-08-27,4701764
Total,2018-04-29,2018-08-28,4703730
Total,2018-04-29,2018-08-29,4703659
Total,2018-04-29,2018-08-30,4703620
Total,2018-04-30,2018-04-30,125468
Total,2018-04-30,2018-05-01,219451
Total,2018-04-30,2018-05-02,295292
Total,2018-04-30,2018-05-03,358012
Total,2018-04-30,2018-05-04,414780
Total,2018-04-30,2018-05-05,1012220
Total,2018-04-30,2018-05-06,1854460
Total,2018-04-30,2018-05-07,2526204
Total,2018-04-30,2018-05-08,2980349
Total,2018-04-30,2018-05-09,3180543
Total,2018-04-30,2018-05-10,3373566
Total,2018-04-30,2018-05-11,3449343
Total,2018-04-30,2018-05-12,3449343
Total,2018-04-30,2018-05-13,3559935
Total,2018-04-30,2018-05-14,3664895
Total,2018-04-30,2018-05-15,3833855
Total,2018-04-30,2018-05-16,3998721
Total,2018-04-30,2018-05-17,4164651
Total,2018-04-30,2018-05-18,4218099
Total,2018-04-30,2018-05-19,4285595
Total,2018-04-30,2018-05-20,4331841
Total,2018-04-30,2018-05-21,4358511
Total,2018-04-30,2018-05-22,4378354
