Date,Query,HashTag,Mentions
2018-06-13,"(""democrats"" OR ""democrat"")",yeswecan,32
2018-06-13,"(""democrats"" OR ""democrat"")",progressives,32
2018-06-13,"(""democrats"" OR ""democrat"")",demswork4usa,32
2018-06-13,"(""democrats"" OR ""democrat"")",winblue,32
2018-06-13,"(""democrats"" OR ""democrat"")",trump,29
2018-06-13,"(""democrats"" OR ""democrat"")",healthcare,25
2018-06-13,"(""democrats"" OR ""democrat"")",dreamers,23
2018-06-13,"(""democrats"" OR ""democrat"")",bluewave2018,23
2018-06-13,"(""democrats"" OR ""democrat"")",nevada,21
2018-06-13,"(""democrats"" OR ""democrat"")",singaporesummit,19
2018-06-13,"(""democrats"" OR ""democrat"")",democrat,18
2018-06-13,"(""democrats"" OR ""democrat"")",gop,18
2018-06-13,"(""democrats"" OR ""democrat"")",wednesdaywisdom,17
2018-06-13,"(""democrats"" OR ""democrat"")",republicans,16
2018-06-13,"(""democrats"" OR ""democrat"")",nvleg,16
2018-06-13,"(""democrats"" OR ""democrat"")",america,15
2018-06-13,"(""democrats"" OR ""democrat"")",nvpol,13
2018-06-13,"(""democrats"" OR ""democrat"")",kag,13
2018-06-13,"(""republicans"" OR ""republican"")",maga,76
2018-06-13,"(""republicans"" OR ""republican"")",trump,49
2018-06-13,"(""republicans"" OR ""republican"")",republicans,45
2018-06-13,"(""republicans"" OR ""republican"")",gop,42
2018-06-13,"(""republicans"" OR ""republican"")",bluewave2018,34
2018-06-13,"(""republicans"" OR ""republican"")",wednesdaywisdom,34
2018-06-13,"(""republicans"" OR ""republican"")",nevertrump,28
2018-06-13,"(""republicans"" OR ""republican"")",dreamers,25
2018-06-13,"(""republicans"" OR ""republican"")",michigan,25
2018-06-13,"(""republicans"" OR ""republican"")",republican,24
2018-06-13,"(""republicans"" OR ""republican"")",mprraccoon,22
2018-06-13,"(""republicans"" OR ""republican"")",miched,22
2018-06-13,"(""republicans"" OR ""republican"")",americafirst,21
2018-06-13,"(""republicans"" OR ""republican"")",trumptrain,20
2018-06-13,"(""republicans"" OR ""republican"")",america,18
2018-06-13,"(""republicans"" OR ""republican"")",democrats,18
2018-06-13,"(""republicans"" OR ""republican"")",resist,17
2018-06-13,"(""republicans"" OR ""republican"")",vasen,17
2018-06-13,"(""republicans"" OR ""republican"")",dobbs,17
2018-06-13,"(""republicans"" OR ""republican"")",nc08,15
2018-06-13,"(""republicans"" OR ""republican"")",nc8,15
2018-06-13,"(""republicans"" OR ""republican"")",liberals,13
2018-06-13,"(""republicans"" OR ""republican"")",trumpkimsummit,12
2018-06-13,"(""republicans"" OR ""republican"")",voteblue,11
2018-06-13,"(""republicans"" OR ""republican"")",morningjoe,10
2018-06-13,"""trump""",maga,247
2018-06-13,"""trump""",trump,206
2018-06-13,"""trump""",trumpkimsummit,194
2018-06-13,"""trump""",basta,98
2018-06-13,"""trump""",wednesdaywisdom,68
2018-06-13,"""trump""",resist,58
2018-06-13,"""trump""",breaking,54
2018-06-13,"""trump""",tomorrowwillbedifferent,50
2018-06-13,"""trump""",theresistance,49
2018-06-13,"""trump""",kag,48
2018-06-13,"""trump""",trumprussia,46
2018-06-13,"""trump""",singaporesummit,42
2018-06-13,"""trump""",trump2020,40
2018-06-13,"""trump""",bluewave,40
2018-06-13,"""trump""",sbc18,37
2018-06-13,"""trump""",fbr,36
2018-06-13,"""trump""",foxnews,35
2018-06-13,"""trump""",fbrparty,33
2018-06-13,"""trump""",stormy,31
2018-06-13,"""trump""",fucktrump,29
2018-06-13,"""trump""",winning,28
2018-06-13,"""trump""",gop,25
2018-06-13,"""trump""",bluewave2018,21
2018-06-13,"""trump""",russia,20
2018-06-13,"""trump""",northkoreasummit,19
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",bluewave,49
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",democrats,38
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",election2018,34
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",winblue,32
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",demswork4usa,32
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",yeswecan,32
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",progressives,31
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",flipitblue,30
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",healthcare,23
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",liberals,21
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",nevada,19
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",nvleg,15
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",bluewave2018,13
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",nvpol,11
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",democrat,10
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",georgia,9
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",nvpolitics,9
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",redwaverising2018,8
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",trumptrain,8
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",trumpkimsummit,8
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",maga2020,8
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",npp2018,7
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",equalty,7
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",clarkcounty,7
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""democrat"" OR ""democrats"")",sd1,6
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",election2018,4
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",vaprimary,3
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",sd01,3
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",maga,2
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",apracecall,2
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",demswork4usa,1
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",ca22,1
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",election2020,1
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",capol,1
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",rino,1
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",california,1
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",bluewavecoming2018,1
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",bluewave2018,1
2018-06-13,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",visalia,1
